SECCODE,SECNAME,TDATE,TDATE1,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,沪深300 ,2.02E+11,20160629,930,3142.484,3142.484,3142.484,3142.484,66446900,865217146.5,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,945,3142.618,3150.231,3139.391,3146.579,1309814800,16195261761,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1000,3146.52,3153.307,3139.191,3153.307,1101676100,12283647302,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1015,3153.149,3157.967,3150.571,3150.899,1350045200,13725659174,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1030,3150.73,3152.553,3148.635,3151.712,705053700,7866832053,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1045,3151.7,3151.852,3142.312,3145.822,629342000,7188368343,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1100,3145.686,3149.773,3144.887,3149.529,430634900,5096020352,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1115,3150.248,3151.03,3147.866,3148.521,442231000,5107863288,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1130,3148.138,3148.317,3144.107,3146.75,367569800,4328286443,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1315,3147.382,3149.244,3147.279,3148.435,356299300,3589436081,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1330,3148.515,3148.716,3141.698,3143.306,408560600,4727587449,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1345,3142.942,3148.3,3142.247,3147.87,378208400,4332731860,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1400,3148.21,3151.193,3146.962,3148.834,415894600,4980386421,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1415,3149.003,3149.003,3142.745,3144.621,442720200,5161095021,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1430,3144.759,3145.183,3139.747,3142.582,465466600,5755840792,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1445,3142.974,3151.21,3142.911,3147.551,611681200,6688218860,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160629,1500,3147.391,3152.369,3147.391,3151.389,890721500,10066408844,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,930,3152.833,3152.833,3152.833,3152.833,65729200,548501212.3,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,945,3152.776,3161.245,3151.232,3158.264,1017546100,12043120417,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1000,3158.723,3159.245,3149.284,3153.556,811601800,10054667421,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1015,3154.19,3158.11,3151.918,3156.666,561634500,6741500443,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1030,3156.641,3160.395,3156.223,3157.738,493348800,6455777556,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1045,3157.749,3163.72,3157.496,3157.496,541999500,7530285594,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1100,3157.447,3158.807,3152.29,3152.29,454913900,6233783611,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1115,3152.286,3156.491,3151.607,3153.932,351560800,4125497143,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1130,3154.368,3155.146,3148.309,3150.452,394485800,4959969629,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1315,3150.517,3153.618,3150.033,3151.73,294379800,3736931604,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1330,3151.617,3154.357,3148.306,3153.224,370654400,4434393432,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1345,3153.607,3158.089,3153.322,3156.926,320658700,4381206813,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1400,3157.534,3162.036,3157.086,3159.81,381058000,4887760072,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1415,3159.365,3159.761,3152.185,3153.81,345610100,4344379953,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1430,3153.485,3156.552,3152.774,3155.379,324454900,4757720528,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1445,3155.893,3155.893,3148.417,3151.815,547578600,6544801116,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160630,1500,3151.724,3154.368,3151.724,3153.921,692046800,8847616381,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,930,3156.932,3156.932,3156.932,3156.932,26760800,344239337,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,945,3156.635,3165.532,3156.635,3159.593,680782800,9344324043,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1000,3159.492,3163.429,3156.502,3162.623,505466300,6854252225,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1015,3162.49,3169.711,3162.49,3169.081,578400100,7798521477,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1030,3169.267,3170.239,3162.333,3162.431,553176100,7638579061,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1045,3162.544,3164.677,3161.891,3163.435,373243500,4974940121,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1100,3163.35,3163.878,3158.226,3160.749,372669800,4913230623,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1115,3160.595,3162.739,3158.606,3161.193,292070100,3650992096,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1130,3160.459,3160.962,3157.736,3158.378,305652400,3671120894,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1315,3158.002,3158.231,3152.551,3153.532,407343000,5028352893,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1330,3153.392,3156.021,3152.612,3152.82,344173200,4079980622,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1345,3152.442,3154.641,3148.553,3154.125,475264100,5422633609,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1400,3154.04,3158.213,3153.311,3156.971,366931700,4036381635,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1415,3156.4,3159.115,3154.213,3158.677,340090100,3976502484,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1430,3158.518,3159.184,3151.42,3153.197,391619000,4946764383,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1445,3153.086,3161.997,3153.086,3160.46,496368700,6205992696,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160701,1500,3160.347,3160.362,3154.042,3154.2,664616600,8328219490,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,930,3136.385,3136.385,3136.385,3136.385,45211900,543167206.6,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,945,3136.319,3153.514,3134.036,3153.514,922992500,10744638499,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1000,3153.651,3156.587,3150.947,3152.816,793299000,8534957773,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1015,3152.986,3167.962,3152.986,3167.962,895006000,9452720356,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1030,3168.187,3174.443,3167.827,3173.012,1026113200,9842911521,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1045,3173.201,3184.402,3173.127,3179.524,1135925400,11338215499,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1100,3179.822,3193.549,3178.833,3193.549,818474100,9333732717,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1115,3193.741,3207.702,3193.705,3207.702,1369975800,15646712179,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1130,3207.666,3208.593,3205.806,3206.615,904674300,10899240996,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1315,3206.391,3209.912,3202.981,3203.094,623715300,7092222635,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1330,3203.089,3203.318,3201.307,3201.825,542531700,6608398933,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1345,3201.643,3201.779,3197.063,3200.967,547122500,6594440970,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1400,3200.65,3206.32,3200.65,3204.867,608746300,7311146338,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1415,3205.086,3208.075,3203.766,3207.852,631124700,7208449520,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1430,3208.091,3210.601,3206.122,3207.14,716190300,8490099499,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1445,3207.052,3207.358,3202.755,3202.755,784029200,8687690157,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160704,1500,3202.716,3204.821,3201.337,3204.696,965920700,11566035241,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,930,3199.157,3199.157,3199.157,3199.157,101154000,1143065551,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,945,3200.217,3206.871,3198.014,3202.695,1615920000,17811693824,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1000,3202.387,3207.177,3198.592,3200.847,1327341500,14458092591,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1015,3200.707,3206.544,3199.744,3205.045,984984300,10955787145,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1030,3204.955,3213.724,3204.311,3212.913,1152426900,12256050237,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1045,3212.485,3212.63,3208.209,3212.146,911621200,9202178072,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1100,3212.079,3216.533,3210.053,3210.081,1164338200,10650577060,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1115,3210.104,3210.104,3198.972,3201.65,838454400,9050811187,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1130,3201.824,3206.192,3201.53,3205.699,423362400,4955529807,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1315,3205.748,3207.875,3204.012,3207.268,390517800,4240468836,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1330,3207.873,3209.556,3206.962,3207.82,453683500,5378061621,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1345,3207.652,3210.307,3202.189,3202.397,533095700,6168654803,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1400,3202.628,3207.073,3202.558,3206.314,436156200,5002195326,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1415,3206.135,3211.087,3204.671,3210.967,464900100,5700164669,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1430,3210.714,3211.885,3207.085,3207.085,504306100,5635705790,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1445,3207.109,3207.109,3200.363,3200.546,608959600,7096970595,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160705,1500,3200.715,3207.775,3200.498,3207.382,1111467600,14193093316,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,930,3197.624,3197.624,3197.624,3197.624,208236600,3182748910,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,945,3196.503,3200.732,3189.927,3191.686,1777752200,21557088673,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1000,3191.393,3198.138,3190.631,3193.168,1135343200,13159748594,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1015,3193.152,3194.453,3190.357,3190.357,747339600,8640746732,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1030,3190.525,3190.525,3183.451,3189.469,798211000,9047567521,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1045,3189.646,3195.254,3189.21,3193.759,582490400,6983019460,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1100,3193.798,3199.716,3192.082,3199.032,507325300,6481090922,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1115,3199.466,3202.494,3196.933,3197.547,491074700,6146296204,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1130,3197.426,3199.157,3196.791,3199.157,494121700,6106039994,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1315,3199.463,3207.148,3199.325,3206.769,637763500,6690288641,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1330,3206.97,3208.113,3203.988,3205.29,657549200,6722464355,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1345,3205.191,3212.618,3204.542,3212.051,683125900,7647616143,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1400,3211.937,3215.001,3209.741,3212.786,734397400,8043990842,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1415,3212.621,3213.355,3202.24,3204.143,764696400,8744690843,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1430,3204.087,3208.528,3201.769,3208.119,571279000,7041873949,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1445,3208.383,3212.937,3206.993,3212.937,623125300,7861144861,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160706,1500,3212.462,3217.486,3212.462,3216.803,1075914400,13176054853,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,930,3206.55,3206.55,3206.55,3206.55,78757900,882197186.4,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,945,3206.443,3209.911,3201.42,3209.84,1321760500,15905802646,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1000,3209.838,3216.345,3209.488,3216.128,1152890100,13180978850,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1015,3216.183,3217.248,3210.02,3211.243,944479300,11332685427,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1030,3211.48,3211.586,3202.428,3209.954,905869500,11518175693,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1045,3209.821,3210.22,3203.042,3203.17,711702400,9101943973,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1100,3203.761,3209.17,3203.731,3208.563,721279600,7535793586,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1115,3208.771,3210.47,3198.768,3198.768,636744200,7347762288,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1130,3198.887,3199.106,3190.123,3197.525,771720600,9295444539,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1315,3197.531,3201.404,3197.531,3199.638,434326000,4954015356,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1330,3199.523,3202.645,3198.951,3200.611,401446000,4901691460,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1345,3200.771,3203.275,3198.063,3198.713,383817000,4619702385,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1400,3197.579,3205.568,3195.508,3205.481,490341800,5663776673,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1415,3205.597,3213.465,3205.044,3210.178,624573900,6881833996,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1430,3210.202,3220.54,3208.285,3217.493,728833800,9010398321,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1445,3218.114,3218.179,3209.961,3209.961,636905700,7541102925,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160707,1500,3209.997,3210.125,3206.404,3209.954,914071900,10815528371,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,930,3199.754,3199.754,3199.754,3199.754,58882900,670332679.9,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,945,3199.174,3202.575,3190.654,3194.813,1101009000,13530870727,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1000,3195.152,3195.599,3189.888,3195.587,861270800,10883787477,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1015,3195.81,3197.662,3189.697,3189.905,802378600,9706506900,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1030,3190.161,3191.311,3184.111,3191.311,581709800,6956186953,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1045,3191.446,3195.233,3188.917,3194.556,379271700,4804596873,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1100,3194.961,3197.303,3192.773,3192.833,419442300,5423780634,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1115,3193.47,3198.372,3192.479,3194.449,431912800,5851012366,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1130,3194.772,3195.874,3191.023,3191.604,336877500,4444745684,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1315,3191.656,3196.074,3191.42,3195.609,328644800,4136743123,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1330,3195.85,3197.29,3194.942,3197.29,339791000,4397976799,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1345,3197.695,3199.245,3190.925,3191.609,466451000,5579829987,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1400,3192.201,3197.596,3189.88,3197.373,487587500,6015394242,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1415,3197.558,3204.928,3196.137,3202.188,567305900,7063126269,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1430,3201.549,3202.646,3196.317,3196.661,409424400,5129113756,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1445,3197.286,3197.509,3194.498,3195.354,576010200,6440899302,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160708,1500,3194.945,3194.945,3191.87,3192.28,825515300,10028561647,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,930,3199.038,3199.038,3199.038,3199.038,96220100,877804107.9,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,945,3199.838,3209.322,3199.838,3206.439,1502350900,15454815243,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1000,3206.426,3207.113,3200.222,3202.156,1127140700,11996269483,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1015,3202.343,3205.262,3197.716,3204.921,1124561200,10799307460,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1030,3204.993,3210.162,3204.768,3208.367,930377500,10174145811,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1045,3208.794,3224.079,3208.53,3223.226,1063843700,11975290390,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1100,3222.314,3229.336,3221.631,3222.454,1084124200,13008533992,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1115,3222.272,3222.598,3220.419,3222.015,602950100,7156980167,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1130,3221.992,3225.861,3218.713,3225.773,520467200,6023936614,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1315,3225.995,3230.042,3225.995,3227.449,688237800,7287292145,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1330,3227.482,3234.459,3227.121,3234.459,571581800,7161049590,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1345,3234.362,3235.886,3231,3231,715887400,8286577186,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1400,3230.881,3231.253,3222.383,3222.56,597303600,7088796557,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1415,3222.339,3227.264,3221.997,3225.879,588455400,6715563547,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1430,3225.846,3225.945,3219.215,3220.782,572874200,6814151487,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1445,3220.539,3221.678,3211.82,3211.955,803095400,9367257352,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160711,1500,3211.595,3211.925,3201.175,3203.329,1263479900,15100380543,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,930,3201.906,3201.906,3201.906,3201.906,59755100,593112287,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,945,3202.316,3219.686,3202.054,3218.845,1256917600,13592106601,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1000,3219.409,3225.171,3218.018,3225.171,1237852500,13334733313,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1015,3225.047,3236.905,3224.913,3233.915,1435710200,14612732351,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1030,3233.361,3233.666,3227.56,3227.56,940055800,10552989278,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1045,3228.083,3230.223,3216.765,3216.765,841287100,10490874514,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1100,3217.042,3222.075,3211.532,3211.532,756598500,9245645062,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1115,3211.505,3211.505,3200.371,3205.473,1005060900,11894185467,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1130,3205.973,3213.056,3205.895,3207.932,513944500,6087832689,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1315,3207.675,3213.503,3207.388,3211.443,418341900,4887926853,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1330,3211.495,3221.533,3210.827,3220.371,525521500,6032599020,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1345,3220.382,3227.56,3217.838,3227.56,625116900,6449245453,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1400,3227.667,3239.728,3227.667,3238.089,1101864600,10983017191,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1415,3238.329,3251.07,3238.329,3248.083,1442943100,15030377734,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1430,3248.41,3261.736,3247.859,3261.736,1548990000,17534734846,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1445,3261.727,3265.313,3256.703,3265.313,1497705300,17224187560,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160712,1500,3265.137,3273.473,3265.137,3273.182,2045756200,22307438679,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,930,3274.02,3274.02,3274.02,3274.02,157453800,1609001630,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,945,3275.463,3300.796,3275.462,3296.262,3243291500,35454565208,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1000,3295.18,3295.18,3280.1,3285.186,2119568700,23695367655,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1015,3285.894,3291.056,3285.019,3285.019,1469538800,16096555441,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1030,3285.023,3288.815,3278.799,3278.799,1033793700,11920648429,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1045,3279.048,3288.023,3279.048,3285.208,839635500,9074245905,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1100,3285.317,3285.317,3276.31,3279.012,741601600,8481639352,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1115,3279.084,3287.707,3278.886,3285.818,742795800,7878021320,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1130,3285.788,3287.011,3282.901,3286.469,630801400,6475206950,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1315,3287.08,3293.933,3287.08,3292.468,710425900,8014569137,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1330,3292.338,3292.71,3286.451,3288.452,759397400,8655918572,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1345,3288.28,3291.784,3286.744,3291.595,734947000,8923068853,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1400,3291.529,3292.908,3283.635,3283.772,811577500,9097636185,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1415,3283.596,3289.471,3282.693,3284.791,614855600,7203267800,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1430,3284.777,3284.845,3278.708,3282.004,765873300,9433458862,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1445,3281.892,3282.064,3271.887,3276.422,991565000,11277022243,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160713,1500,3276.536,3282.927,3276.536,3282.868,1152486500,13302106780,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,930,3277.481,3277.481,3277.481,3277.481,63818200,781451627.4,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,945,3277.357,3281.846,3273.152,3278.33,1408251200,16320222960,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1000,3278.285,3279.695,3271.837,3274.496,1115753900,12977583055,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1015,3274.305,3277.065,3269.935,3276.925,827313300,9774002107,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1030,3276.815,3278.593,3274.164,3274.164,663423000,7691625711,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1045,3274.312,3275.516,3270.689,3272.907,653312600,7315197276,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1100,3272.526,3276.157,3268.981,3274.842,570872300,7271998047,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1115,3274.805,3274.812,3265.959,3267.634,533859500,6445783491,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1130,3267.696,3272.67,3267.696,3271.834,362889800,4393560535,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1315,3271.785,3272.567,3270.688,3272.336,352053300,4028996838,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1330,3271.73,3278.323,3271.73,3275.917,409872300,5132368762,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1345,3275.987,3278.351,3274.039,3275.414,469699500,6074076319,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1400,3275.822,3275.822,3269.524,3272.766,474917700,5902590776,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1415,3272.631,3272.836,3270.101,3271.588,458229000,5575040669,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1430,3271.994,3272.427,3259.065,3265.412,867821700,9935451333,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1445,3265.74,3273.805,3265.74,3271.875,613722800,7238869146,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160714,1500,3272.167,3276.763,3270.176,3276.763,906769700,11231602265,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,930,3278.835,3278.835,3278.835,3278.835,65166600,726971262.9,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,945,3280.417,3283.819,3275.589,3275.671,1305257200,15088917600,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1000,3275.772,3280.635,3275.162,3276.324,851293900,10187998275,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1015,3276.822,3282.802,3276.82,3282.06,737795700,9121419572,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1030,3282.005,3282.005,3271.115,3274.736,802814500,10355911724,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1045,3274.843,3281.79,3274.843,3281.4,702278800,7147559366,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1100,3281.668,3281.844,3276.964,3277.531,496515800,5908887720,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1115,3277.833,3277.833,3265.76,3269.174,750920900,9069673908,1.47E+12,SZSE
399300,沪深300 ,2.02E+11,20160715,1130,3269.568,3275.095,3269.568,3274.824,389801700,4948242959,1.47E+12,SZSE
